-20.0,-9.0,0,0,0,0,1,1
-21.0,-9.0,13,12,1,24,1,3
-21.0,-8.0,12,1,26,24,3,2
-20.0,-8.0,12,1,25,1,2,2
-19.0,-8.0,12,13,24,1,2,2
-18.0,-8.0,12,13,22,1,2,2
-17.0,-8.0,12,13,21,1,2,2
-16.0,-8.0,12,13,20,1,2,2
-15.0,-8.0,12,13,19,1,2,2
-14.0,-8.0,12,13,17,1,2,2
-13.0,-8.0,12,13,16,1,2,2
-12.0,-8.0,12,13,15,1,2,2
-11.0,-8.0,12,13,14,1,2,2
-10.0,-8.0,12,13,12,1,2,2
0.0,5.0,12,13,11,1,2,4
0.0,4.0,1,12,11,39,4,4
0.0,3.0,1,11,11,40,4,4
0.0,2.0,1,10,10,40,4,4
0.0,1.0,1,9,10,40,4,4
36.0,-2.0,1,8,10,40,4,1
35.0,-2.0,5,8,1,40,1,1
34.0,-2.0,17,8,1,39,1,1
33.0,-2.0,17,8,1,38,1,1
32.0,-2.0,17,8,1,37,1,1
31.0,-2.0,17,8,1,37,1,1
30.0,-2.0,17,8,1,36,1,1
29.0,-2.0,17,8,1,35,1,1
28.0,-2.0,17,8,1,34,1,1
27.0,-2.0,17,8,1,34,1,1
26.0,-2.0,17,8,1,33,1,1
25.0,-2.0,17,8,1,32,1,1
24.0,-2.0,17,8,1,31,1,1
23.0,-2.0,17,8,1,31,1,1
22.0,-2.0,17,8,1,30,1,1
21.0,-2.0,17,8,1,29,1,1
20.0,-2.0,17,8,1,28,1,1
19.0,-2.0,17,8,1,28,1,1
18.0,-2.0,17,8,1,27,1,1
17.0,-2.0,17,8,1,26,1,1
16.0,-2.0,17,8,1,25,1,1
15.0,-2.0,17,8,1,25,1,1
14.0,-2.0,17,8,1,24,1,1
13.0,-2.0,17,8,1,23,1,1
12.0,-2.0,17,8,1,22,1,1
11.0,-2.0,17,8,1,22,1,1
10.0,-2.0,17,8,1,21,1,1
9.0,-2.0,17,8,1,20,1,1
8.0,-2.0,17,8,1,19,1,1
7.0,-2.0,17,8,1,19,1,1
6.0,-2.0,17,8,1,18,1,1
5.0,-2.0,17,8,1,17,1,1
4.0,-2.0,17,8,1,16,1,1
3.0,-2.0,17,8,1,16,1,1
2.0,-2.0,17,8,1,15,1,1
1.0,-2.0,17,8,1,14,1,1
0.0,-2.0,17,8,1,13,1,3
0.0,-1.0,16,1,37,14,3,3
-9.0,-10.0,15,1,36,14,3,2
-8.0,-10.0,15,2,35,1,2,2
-7.0,-10.0,15,2,34,1,2,2
-6.0,-10.0,15,2,33,1,2,2
-5.0,-10.0,15,10,31,1,2,2
-4.0,-10.0,15,10,30,1,2,2
-3.0,-10.0,15,10,29,1,2,2
-2.0,-10.0,15,10,28,1,2,2
-1.0,-10.0,15,10,26,1,2,2
0.0,-10.0,15,10,25,1,2,3
0.0,-9.0,14,1,25,25,3,3
0.0,-8.0,13,1,25,26,3,3
0.0,-7.0,12,1,24,26,3,3
0.0,-6.0,11,1,24,26,3,3
0.0,-5.0,10,1,24,26,3,3
0.0,-4.0,9,1,24,27,3,3
0.0,-3.0,8,1,23,27,3,3
0.0,-2.0,7,1,23,27,3,3
0.0,-1.0,6,1,23,27,3,3
8.0,15.0,5,1,23,28,3,1
7.0,15.0,5,20,1,27,1,1
6.0,15.0,5,20,1,26,1,1
5.0,15.0,5,20,1,25,1,1
4.0,15.0,5,20,1,25,1,1
3.0,15.0,5,20,1,24,1,1
2.0,15.0,5,20,1,23,1,1
1.0,15.0,5,20,1,22,1,1
0.0,15.0,5,20,1,22,1,4
0.0,14.0,1,19,28,22,4,4
0.0,13.0,1,18,28,22,4,4
0.0,12.0,1,17,28,22,4,4
0.0,11.0,1,16,28,23,4,4
0.0,10.0,1,15,27,23,4,4
0.0,9.0,1,14,27,23,4,4
0.0,8.0,1,13,27,23,4,4
0.0,7.0,1,12,27,24,4,4
0.0,6.0,1,11,26,24,4,4
0.0,5.0,1,10,26,24,4,4
0.0,4.0,1,9,26,24,4,4
0.0,3.0,1,8,26,25,4,4
0.0,2.0,1,7,25,25,4,4
0.0,1.0,1,6,25,25,4,4
-20.0,-2.0,1,5,25,25,4,2
-19.0,-2.0,20,5,24,1,2,2
-18.0,-2.0,20,5,22,1,2,2
-17.0,-2.0,20,5,21,1,2,2
-16.0,-2.0,20,5,20,1,2,2
-15.0,-2.0,20,5,19,1,2,2
-14.0,-2.0,20,5,17,1,2,2
-13.0,-2.0,20,5,16,1,2,2
-12.0,-2.0,20,5,15,1,2,2
-11.0,-2.0,20,5,14,1,2,2
-10.0,-2.0,20,5,12,1,2,2
26.0,-9.0,20,5,11,1,2,3
26.0,-8.0,19,1,11,39,3,1
25.0,-8.0,19,1,1,39,1,1
24.0,-8.0,19,1,1,38,1,1
23.0,-8.0,19,1,1,37,1,1
22.0,-8.0,19,1,1,36,1,1
21.0,-8.0,19,6,1,36,1,1
20.0,-8.0,19,6,1,35,1,1
19.0,-8.0,19,6,1,34,1,1
18.0,-8.0,19,6,1,33,1,1
17.0,-8.0,19,6,1,33,1,1
16.0,-8.0,19,6,1,32,1,1
15.0,-8.0,19,6,1,31,1,1
14.0,-8.0,19,6,1,30,1,1
13.0,-8.0,19,6,1,30,1,1
12.0,-8.0,19,6,1,29,1,1
11.0,-8.0,19,6,1,28,1,1
10.0,-8.0,19,6,1,27,1,1
9.0,-8.0,19,6,1,27,1,1
8.0,-8.0,19,6,1,26,1,1
7.0,-8.0,19,6,1,25,1,1
6.0,-8.0,19,6,1,24,1,1
5.0,-8.0,19,6,1,24,1,1
4.0,-8.0,19,6,1,23,1,1
3.0,-8.0,19,6,1,22,1,1
2.0,-8.0,19,6,1,21,1,1
1.0,-8.0,19,6,1,21,1,1
0.0,-8.0,19,6,1,20,1,3
0.0,-7.0,18,1,30,20,3,3
0.0,-6.0,17,1,30,20,3,3
0.0,-5.0,16,1,30,21,3,3
0.0,-4.0,15,1,29,21,3,3
0.0,-3.0,14,1,29,21,3,3
0.0,-2.0,13,1,29,21,3,3
0.0,-1.0,12,1,29,22,3,3
-14.0,-2.0,11,1,28,22,3,2
-13.0,-2.0,11,8,27,1,2,2
-12.0,-2.0,11,14,26,1,2,2
-11.0,-2.0,11,14,25,1,2,2
-10.0,-2.0,11,14,23,1,2,2
-9.0,-2.0,11,14,22,1,2,2
-8.0,-2.0,11,14,21,1,2,2
-7.0,-2.0,11,14,20,1,2,2
-6.0,-2.0,11,14,18,1,2,2
-5.0,-2.0,11,14,17,1,2,2
-4.0,-2.0,11,14,16,1,2,2
-3.0,-2.0,11,14,15,1,2,2
-2.0,-2.0,11,14,13,1,2,2
-1.0,-2.0,11,14,12,1,2,2
0.0,-2.0,11,14,11,1,2,3
0.0,-1.0,10,1,11,40,3,3
20.0,5.0,9,1,10,40,3,1
19.0,5.0,9,2,1,39,1,1
18.0,5.0,9,2,1,38,1,1
17.0,5.0,9,2,1,38,1,1
16.0,5.0,9,2,1,37,1,1
15.0,5.0,9,2,1,36,1,1
14.0,5.0,9,16,1,35,1,1
13.0,5.0,9,16,1,35,1,1
12.0,5.0,9,16,1,34,1,1
11.0,5.0,9,16,1,33,1,1
10.0,5.0,9,16,1,32,1,1
9.0,5.0,9,16,1,32,1,1
8.0,5.0,9,16,1,31,1,1
7.0,5.0,9,16,1,30,1,1
6.0,5.0,9,16,1,29,1,1
5.0,5.0,9,16,1,29,1,1
4.0,5.0,9,16,1,28,1,1
3.0,5.0,9,16,1,27,1,1
2.0,5.0,9,16,1,26,1,1
1.0,5.0,9,16,1,26,1,1
0.0,5.0,9,16,1,25,1,4
0.0,4.0,1,15,25,25,4,4
0.0,3.0,1,14,25,25,4,4
0.0,2.0,1,13,25,26,4,4
0.0,1.0,1,12,24,26,4,4
-1.0,-13.0,1,11,24,26,4,2
0.0,-13.0,5,11,23,1,2,3
0.0,-12.0,4,1,23,1,3,3
0.0,-11.0,3,1,22,1,3,3
0.0,-10.0,2,1,22,1,3,3
0.0,-9.0,1,1,22,1,3,2
1.0,-9.0,1,15,21,1,2,2
2.0,-9.0,10,15,19,1,2,3
2.0,-8.0,9,1,19,3,3,1
1.0,-8.0,9,1,1,30,1,1
0.0,-8.0,9,1,1,30,1,3
0.0,-7.0,8,1,20,30,3,3
0.0,-6.0,7,1,20,30,3,3
0.0,-5.0,6,1,20,30,3,3
0.0,-4.0,5,1,20,31,3,3
0.0,-3.0,4,1,19,31,3,3
0.0,-2.0,3,1,19,31,3,3
0.0,-1.0,2,1,19,31,3,3
27.0,6.0,1,1,19,32,3,1
26.0,6.0,1,24,1,31,1,1
25.0,6.0,1,24,1,30,1,1
24.0,6.0,1,24,1,29,1,1
23.0,6.0,1,24,1,29,1,1
22.0,6.0,1,24,1,28,1,1
21.0,6.0,1,24,1,27,1,1
20.0,6.0,1,24,1,26,1,1
19.0,6.0,1,24,1,26,1,1
18.0,6.0,1,24,1,25,1,1
17.0,6.0,1,24,1,24,1,1
16.0,6.0,1,24,1,23,1,1
15.0,6.0,1,24,1,23,1,1
14.0,6.0,1,24,1,22,1,1
13.0,6.0,1,24,1,21,1,1
12.0,6.0,1,24,1,20,1,1
11.0,6.0,1,24,1,20,1,1
10.0,6.0,1,24,1,19,1,1
9.0,6.0,1,24,1,18,1,1
8.0,6.0,1,24,1,17,1,1
7.0,6.0,1,24,1,17,1,1
6.0,6.0,1,24,1,16,1,1
5.0,6.0,1,24,1,15,1,1
4.0,6.0,1,24,1,14,1,1
3.0,6.0,1,24,1,14,1,1
2.0,6.0,1,24,1,13,1,1
1.0,6.0,1,24,1,12,1,1
0.0,6.0,1,24,1,11,1,4
0.0,5.0,1,23,39,12,4,4
0.0,4.0,1,22,38,12,4,4
0.0,3.0,1,21,38,12,4,4
0.0,2.0,1,20,38,12,4,4
0.0,1.0,1,19,38,13,4,4
-25.0,13.0,1,18,37,13,4,2
-24.0,13.0,6,18,36,1,2,2
-23.0,13.0,6,18,35,1,2,2
-22.0,13.0,6,18,34,1,2,2
-21.0,13.0,6,18,32,1,2,2
-20.0,13.0,7,18,31,1,2,2
-19.0,13.0,7,18,30,1,2,2
-18.0,13.0,7,18,29,1,2,2
-17.0,13.0,7,18,27,1,2,2
-16.0,13.0,7,18,26,1,2,2
-15.0,13.0,7,18,25,1,2,2
-14.0,13.0,7,18,24,1,2,2
-13.0,13.0,7,18,22,1,2,2
-12.0,13.0,7,18,21,1,2,2
-11.0,13.0,7,18,20,1,2,2
-10.0,13.0,7,18,19,1,2,2
-9.0,13.0,7,18,17,1,2,2
-8.0,13.0,7,18,16,1,2,2
-7.0,13.0,7,18,15,1,2,2
-6.0,13.0,7,18,14,1,2,2
-5.0,13.0,7,18,12,1,2,2
-4.0,13.0,7,18,11,1,2,2
-3.0,13.0,7,18,10,1,2,2
-2.0,13.0,7,18,9,1,2,2
-1.0,13.0,7,18,7,1,2,2
0.0,13.0,7,18,6,1,2,4
0.0,12.0,1,17,6,44,4,4
0.0,11.0,1,16,6,45,4,4
0.0,10.0,1,15,5,45,4,4
0.0,9.0,1,14,5,45,4,4
0.0,8.0,1,13,5,45,4,4
0.0,7.0,1,12,5,46,4,4
0.0,6.0,1,11,4,46,4,4
0.0,5.0,1,10,4,46,4,4
0.0,4.0,1,9,4,46,4,4
0.0,3.0,1,8,4,47,4,4
0.0,2.0,1,7,3,47,4,4
0.0,1.0,1,6,3,47,4,4
44.0,-5.0,1,5,3,47,4,1
43.0,-5.0,13,5,1,47,1,1
42.0,-5.0,20,5,1,46,1,1
41.0,-5.0,20,5,1,45,1,1
40.0,-5.0,20,5,1,44,1,1
39.0,-5.0,20,5,1,44,1,1
38.0,-5.0,20,5,1,43,1,1
37.0,-5.0,20,5,1,42,1,1
36.0,-5.0,20,5,1,41,1,1
35.0,-5.0,20,5,1,41,1,1
34.0,-5.0,20,5,1,40,1,1
33.0,-5.0,20,5,1,39,1,1
32.0,-5.0,20,5,1,38,1,1
31.0,-5.0,20,5,1,38,1,1
30.0,-5.0,20,5,1,37,1,1
29.0,-5.0,20,5,1,36,1,1
28.0,-5.0,20,5,1,35,1,1
27.0,-5.0,20,5,1,35,1,1
26.0,-5.0,20,5,1,34,1,1
25.0,-5.0,20,5,1,33,1,1
24.0,-5.0,20,5,1,32,1,1
23.0,-5.0,20,5,1,32,1,1
22.0,-5.0,20,5,1,31,1,1
21.0,-5.0,20,5,1,30,1,1
20.0,-5.0,20,5,1,29,1,1
19.0,-5.0,20,5,1,29,1,1
18.0,-5.0,20,5,1,28,1,1
17.0,-5.0,20,5,1,27,1,1
16.0,-5.0,20,5,1,26,1,1
15.0,-5.0,20,5,1,26,1,1
14.0,-5.0,20,5,1,25,1,1
13.0,-5.0,20,5,1,24,1,1
12.0,-5.0,20,5,1,23,1,1
11.0,-5.0,20,5,1,23,1,1
10.0,-5.0,20,5,1,22,1,1
9.0,-5.0,20,5,1,21,1,1
8.0,-5.0,20,5,1,20,1,1
7.0,-5.0,20,5,1,20,1,1
6.0,-5.0,20,5,1,19,1,1
5.0,-5.0,20,5,1,18,1,1
4.0,-5.0,20,5,1,17,1,1
3.0,-5.0,20,5,1,17,1,1
2.0,-5.0,20,5,1,16,1,1
1.0,-5.0,20,5,1,15,1,1
0.0,-5.0,20,5,1,14,1,3
0.0,-4.0,19,1,36,15,3,3
0.0,-3.0,18,1,35,15,3,3
0.0,-2.0,17,1,35,15,3,3
0.0,-1.0,16,1,35,15,3,3
-4.0,-7.0,15,1,35,16,3,2
-3.0,-7.0,15,5,33,1,2,2
-2.0,-7.0,15,5,32,1,2,2
-1.0,-7.0,15,5,31,1,2,2
0.0,-7.0,15,5,30,1,2,3
0.0,-6.0,14,1,29,21,3,3
0.0,-5.0,13,1,29,21,3,3
0.0,-4.0,12,1,29,21,3,3
0.0,-3.0,11,1,29,22,3,3
0.0,-2.0,10,1,28,22,3,3
0.0,-1.0,9,1,28,22,3,3
21.0,12.0,8,1,28,22,3,1
20.0,12.0,8,7,1,22,1,1
19.0,12.0,8,7,1,21,1,1
18.0,12.0,8,7,1,20,1,1
17.0,12.0,8,7,1,19,1,1
16.0,12.0,8,17,1,19,1,1
15.0,12.0,8,17,1,18,1,1
14.0,12.0,8,17,1,17,1,1
13.0,12.0,8,17,1,16,1,1
12.0,12.0,8,17,1,16,1,1
11.0,12.0,8,17,1,15,1,1
10.0,12.0,8,17,1,14,1,1
9.0,12.0,8,17,1,13,1,1
8.0,12.0,8,17,1,13,1,1
7.0,12.0,8,17,1,12,1,1
6.0,12.0,8,17,1,11,1,1
5.0,12.0,8,17,1,10,1,1
4.0,12.0,8,17,1,10,1,1
3.0,12.0,8,17,1,9,1,1
2.0,12.0,8,17,1,8,1,1
1.0,12.0,8,17,1,7,1,1
0.0,12.0,8,17,1,7,1,4
0.0,11.0,1,16,43,7,4,4
0.0,10.0,1,15,43,7,4,4
0.0,9.0,1,14,43,7,4,4
0.0,8.0,1,13,43,8,4,4
0.0,7.0,1,12,42,8,4,4
0.0,6.0,1,11,42,8,4,4
0.0,5.0,1,10,42,8,4,4
0.0,4.0,1,9,42,9,4,4
0.0,3.0,1,8,41,9,4,4
0.0,2.0,1,7,41,9,4,4
0.0,1.0,1,6,41,9,4,4
-28.0,-17.0,1,5,41,10,4,2
-27.0,-17.0,12,5,39,1,2,2
-26.0,-17.0,12,5,38,1,2,2
-25.0,-17.0,12,5,37,1,2,2
-24.0,-17.0,20,5,36,1,2,2
-23.0,-17.0,20,5,34,1,2,2
-22.0,-17.0,20,5,33,1,2,2
-21.0,-17.0,20,5,32,1,2,2
-20.0,-17.0,20,5,31,1,2,2
-19.0,-17.0,20,5,29,1,2,2
-18.0,-17.0,20,5,28,1,2,2
-17.0,-17.0,20,5,27,1,2,2
-16.0,-17.0,20,5,26,1,2,2
-15.0,-17.0,20,5,24,1,2,2
-14.0,-17.0,20,5,23,1,2,2
-13.0,-17.0,20,5,22,1,2,2
-12.0,-17.0,20,5,21,1,2,2
-11.0,-17.0,20,5,19,1,2,2
-10.0,-17.0,20,5,18,1,2,2
-9.0,-17.0,20,5,17,1,2,2
-8.0,-17.0,20,5,16,1,2,2
-7.0,-17.0,20,5,14,1,2,2
-6.0,-17.0,20,5,13,1,2,2
-5.0,-17.0,20,5,12,1,2,2
-4.0,-17.0,20,5,11,1,2,2
-3.0,-17.0,20,5,9,1,2,2
-2.0,-17.0,20,5,8,1,2,2
-1.0,-17.0,20,5,7,1,2,2
0.0,-17.0,20,5,6,1,2,3
0.0,-16.0,19,1,5,45,3,3
0.0,-15.0,18,1,5,45,3,3
0.0,-14.0,17,1,5,45,3,3
0.0,-13.0,16,1,5,46,3,3
0.0,-12.0,15,1,4,46,3,3
0.0,-11.0,14,1,4,46,3,3
0.0,-10.0,13,1,4,46,3,3
0.0,-9.0,12,1,4,47,3,3
0.0,-8.0,11,1,3,47,3,3
0.0,-7.0,10,1,3,47,3,3
0.0,-6.0,9,1,3,47,3,3
0.0,-5.0,8,1,3,48,3,3
0.0,-4.0,7,1,2,48,3,3
21.0,-2.0,6,1,2,48,3,1
20.0,-2.0,6,14,1,47,1,1
19.0,-2.0,6,14,1,47,1,1
18.0,-2.0,6,19,1,46,1,1
17.0,-2.0,6,19,1,45,1,1
16.0,-2.0,6,19,1,44,1,1
15.0,-2.0,6,19,1,44,1,1
14.0,-2.0,6,19,1,43,1,1
13.0,-2.0,6,19,1,42,1,1
12.0,-2.0,6,19,1,41,1,1
11.0,-2.0,6,19,1,41,1,1
10.0,-2.0,6,19,1,40,1,1
9.0,-2.0,6,19,1,39,1,1
8.0,-2.0,6,19,1,38,1,1
7.0,-2.0,6,19,1,38,1,1
6.0,-2.0,6,19,1,37,1,1
5.0,-2.0,6,19,1,36,1,1
4.0,-2.0,6,19,1,35,1,1
3.0,-2.0,6,19,1,35,1,1
2.0,-2.0,6,19,1,34,1,1
1.0,-2.0,6,19,1,33,1,1
0.0,-2.0,6,19,1,32,1,3
0.0,-1.0,5,1,18,33,3,3
-7.0,19.0,4,1,17,33,3,2
-6.0,19.0,4,2,16,1,2,2
-5.0,19.0,4,2,15,1,2,2
-4.0,19.0,4,2,14,1,2,2
-3.0,19.0,4,2,12,1,2,2
-2.0,19.0,4,2,11,1,2,2
-1.0,19.0,4,2,10,1,2,2
0.0,19.0,4,2,9,1,2,4
0.0,18.0,1,1,8,7,4,2
1.0,18.0,5,1,7,1,2,2
2.0,18.0,5,20,6,1,2,4
2.0,17.0,1,19,6,2,4,1
1.0,17.0,1,19,1,2,1,1
0.0,17.0,1,19,1,2,1,4
0.0,16.0,1,18,7,43,4,4
0.0,15.0,1,17,7,44,4,4
0.0,14.0,1,16,6,44,4,4
0.0,13.0,1,15,6,44,4,4
0.0,12.0,1,14,6,44,4,4
0.0,11.0,1,13,6,45,4,4
0.0,10.0,1,12,5,45,4,4
0.0,9.0,1,11,5,45,4,4
0.0,8.0,1,10,5,45,4,4
0.0,7.0,1,9,5,46,4,4
0.0,6.0,1,8,4,46,4,4
0.0,5.0,1,7,4,46,4,4
0.0,4.0,1,6,4,46,4,4
0.0,3.0,1,5,4,47,4,4
0.0,2.0,1,4,3,47,4,4
0.0,1.0,1,3,3,47,4,4
46.0,-4.0,1,2,3,47,4,1
45.0,-4.0,23,2,1,47,1,1
44.0,-4.0,23,2,1,46,1,1
43.0,-4.0,23,2,1,45,1,1
42.0,-4.0,23,2,1,44,1,1
41.0,-4.0,23,2,1,44,1,1
40.0,-4.0,23,2,1,43,1,1
39.0,-4.0,23,2,1,42,1,1
38.0,-4.0,23,2,1,41,1,1
37.0,-4.0,23,2,1,41,1,1
36.0,-4.0,23,2,1,40,1,1
35.0,-4.0,23,2,1,39,1,1
34.0,-4.0,23,2,1,38,1,1
33.0,-4.0,23,2,1,38,1,1
32.0,-4.0,23,2,1,37,1,1
31.0,-4.0,23,2,1,36,1,1
30.0,-4.0,23,2,1,35,1,1
29.0,-4.0,23,2,1,35,1,1
28.0,-4.0,23,2,1,34,1,1
27.0,-4.0,23,2,1,33,1,1
26.0,-4.0,23,2,1,32,1,1
25.0,-4.0,23,2,1,32,1,1
24.0,-4.0,23,2,1,31,1,1
23.0,-4.0,23,2,1,30,1,1
22.0,-4.0,23,2,1,29,1,1
21.0,-4.0,23,2,1,29,1,1
20.0,-4.0,23,2,1,28,1,1
19.0,-4.0,23,2,1,27,1,1
18.0,-4.0,23,2,1,26,1,1
17.0,-4.0,23,2,1,26,1,1
16.0,-4.0,23,2,1,25,1,1
15.0,-4.0,23,2,1,24,1,1
14.0,-4.0,23,2,1,23,1,1
13.0,-4.0,23,2,1,23,1,1
12.0,-4.0,23,2,1,22,1,1
11.0,-4.0,23,2,1,21,1,1
10.0,-4.0,23,2,1,20,1,1
9.0,-4.0,23,2,1,20,1,1
8.0,-4.0,23,2,1,19,1,1
7.0,-4.0,23,2,1,18,1,1
6.0,-4.0,23,2,1,17,1,1
5.0,-4.0,23,2,1,17,1,1
4.0,-4.0,23,2,1,16,1,1
3.0,-4.0,23,2,1,15,1,1
2.0,-4.0,23,2,1,14,1,1
1.0,-4.0,23,2,1,14,1,1
0.0,-4.0,23,2,1,13,1,3
0.0,-3.0,22,1,37,13,3,3
0.0,-2.0,21,1,37,13,3,3
0.0,-1.0,20,1,37,14,3,3
-2.0,-18.0,19,1,36,14,3,2
-1.0,-18.0,19,4,35,1,2,2
0.0,-18.0,19,4,34,1,2,3
0.0,-17.0,18,1,34,17,3,3
0.0,-16.0,17,1,33,17,3,3
0.0,-15.0,16,1,33,17,3,3
0.0,-14.0,15,1,33,17,3,3
0.0,-13.0,14,1,33,18,3,3
0.0,-12.0,13,1,32,18,3,3
0.0,-11.0,12,1,32,18,3,3
0.0,-10.0,11,1,32,18,3,3
0.0,-9.0,10,1,32,19,3,3
0.0,-8.0,9,1,31,19,3,3
0.0,-7.0,8,1,31,19,3,3
0.0,-6.0,7,1,31,19,3,3
0.0,-5.0,6,1,31,20,3,3
0.0,-4.0,5,1,30,20,3,3
0.0,-3.0,4,1,30,20,3,3
0.0,-2.0,3,1,30,20,3,3
0.0,-1.0,2,1,30,21,3,3
-21.0,17.0,1,1,29,21,3,2
-20.0,17.0,1,24,28,1,2,2
-19.0,17.0,1,24,27,1,2,2
-18.0,17.0,1,24,26,1,2,2
-17.0,17.0,1,24,24,1,2,2
-16.0,17.0,1,24,23,1,2,2
-15.0,17.0,1,24,22,1,2,2
-14.0,17.0,1,24,21,1,2,2
-13.0,17.0,1,24,19,1,2,2
-12.0,17.0,1,24,18,1,2,2
-11.0,17.0,1,24,17,1,2,2
-10.0,17.0,1,24,16,1,2,2
-9.0,17.0,1,24,14,1,2,2
-8.0,17.0,1,24,13,1,2,2
-7.0,17.0,1,24,12,1,2,2
-6.0,17.0,1,24,11,1,2,2
-5.0,17.0,1,24,9,1,2,2
-4.0,17.0,1,24,8,1,2,2
-3.0,17.0,1,24,7,1,2,2
-2.0,17.0,1,24,6,1,2,2
-1.0,17.0,1,24,4,1,2,2
0.0,17.0,1,24,3,1,2,4
0.0,16.0,1,23,3,21,4,4
0.0,15.0,1,22,3,48,4,4
0.0,14.0,1,21,2,48,4,4
40.0,7.0,1,20,2,48,4,1
39.0,7.0,4,20,1,47,1,1
38.0,7.0,4,20,1,47,1,1
37.0,7.0,4,20,1,46,1,1
36.0,7.0,4,20,1,45,1,1
35.0,7.0,4,20,1,44,1,1
34.0,7.0,4,20,1,44,1,1
33.0,7.0,4,20,1,43,1,1
32.0,7.0,4,20,1,42,1,1
31.0,7.0,4,20,1,41,1,1
30.0,7.0,5,20,1,41,1,1
29.0,7.0,5,20,1,40,1,1
28.0,7.0,5,20,1,39,1,1
27.0,7.0,5,20,1,38,1,1
26.0,7.0,5,20,1,38,1,1
25.0,7.0,5,20,1,37,1,1
24.0,7.0,5,20,1,36,1,1
23.0,7.0,5,20,1,35,1,1
22.0,7.0,5,20,1,35,1,1
21.0,7.0,5,20,1,34,1,1
20.0,7.0,5,20,1,33,1,1
19.0,7.0,5,20,1,32,1,1
18.0,7.0,5,20,1,32,1,1
17.0,7.0,5,20,1,31,1,1
16.0,7.0,5,20,1,30,1,1
15.0,7.0,5,20,1,29,1,1
14.0,7.0,5,20,1,29,1,1
13.0,7.0,5,20,1,28,1,1
12.0,7.0,5,20,1,27,1,1
11.0,7.0,5,20,1,26,1,1
10.0,7.0,5,20,1,26,1,1
9.0,7.0,5,20,1,25,1,1
8.0,7.0,5,20,1,24,1,1
7.0,7.0,5,20,1,23,1,1
6.0,7.0,5,20,1,23,1,1
5.0,7.0,5,20,1,22,1,1
4.0,7.0,5,20,1,21,1,1
3.0,7.0,5,20,1,20,1,1
2.0,7.0,5,20,1,20,1,1
1.0,7.0,5,20,1,19,1,1
0.0,7.0,5,20,1,18,1,4
0.0,6.0,1,19,32,18,4,4
0.0,5.0,1,18,32,19,4,4
0.0,4.0,1,17,31,19,4,4
0.0,3.0,1,16,31,19,4,4
0.0,2.0,1,15,31,19,4,4
0.0,1.0,1,14,31,20,4,4
-7.0,-1.0,1,13,30,20,4,2
-6.0,-1.0,7,13,29,1,2,2
-5.0,-1.0,7,13,28,1,2,2
-4.0,-1.0,7,13,27,1,2,2
-3.0,-1.0,7,13,25,1,2,2
-2.0,-1.0,7,13,24,1,2,2
-1.0,-1.0,7,13,23,1,2,2
0.0,-1.0,7,13,22,1,2,3
-12.0,-6.0,6,1,21,7,3,2
-11.0,-6.0,6,14,20,1,2,2
-10.0,-6.0,11,14,19,1,2,2
-9.0,-6.0,11,14,18,1,2,2
-8.0,-6.0,11,14,16,1,2,2
-7.0,-6.0,11,14,15,1,2,2
-6.0,-6.0,11,14,14,1,2,2
-5.0,-6.0,11,14,13,1,2,2
-4.0,-6.0,11,14,11,1,2,2
-3.0,-6.0,11,14,10,1,2,2
-2.0,-6.0,11,14,9,1,2,2
-1.0,-6.0,11,14,8,1,2,2
0.0,-6.0,11,14,6,1,2,3
0.0,-5.0,10,1,6,19,3,3
0.0,-4.0,9,1,6,19,3,3
0.0,-3.0,8,1,6,45,3,3
0.0,-2.0,7,1,5,45,3,3
0.0,-1.0,6,1,5,45,3,3
5.0,17.0,5,1,5,45,3,1
4.0,17.0,5,6,1,45,1,1
3.0,17.0,5,6,1,44,1,1
2.0,17.0,5,6,1,43,1,1
1.0,17.0,5,6,1,42,1,1
0.0,17.0,5,6,1,42,1,4
0.0,16.0,1,5,5,42,4,4
0.0,15.0,1,4,5,42,4,4
0.0,14.0,1,3,5,42,4,4
0.0,13.0,1,2,5,43,4,4
0.0,12.0,1,1,5,43,4,2
1.0,12.0,5,1,4,1,2,2
2.0,12.0,5,1,3,1,2,2
3.0,12.0,5,1,2,1,2,2
4.0,12.0,5,1,1,1,2,3
4.0,13.0,4,1,1,4,3,1
3.0,13.0,4,1,1,3,1,1
2.0,13.0,4,1,1,2,1,1
1.0,13.0,4,1,1,1,1,3
1.0,14.0,3,1,4,1,3,3
1.0,15.0,2,1,4,1,3,3
1.0,16.0,1,1,4,1,3,2
2.0,16.0,1,3,2,1,2,4
2.0,15.0,1,2,2,1,4,4
2.0,14.0,1,1,2,1,4,2
3.0,14.0,3,1,1,1,2,3
3.0,15.0,0,0,0,0,3,3
